"AÑOHECHO","Lugarhech","UNIDAD","Mes","RANGOetario","JovenAdulto","Genero","NACIONALIDAD","Camión","CeldaPabellón","HPC","Tránsito","LeoneraSaladeEspera","BuzonesCeldadeAislamiento","OficinaAdministrativa","OtroLugar","AgentesdeRequisa","AgentedeSeguridadInternaoJefe","DirectordelaUnidad","AgentesdeDivisiónTrasportes","MédicoEnfermero","AgentedelaPolicía","OtroAgente","MASDE1","BIENVENIDA","AISLAMIENTO","REQUISAS","TRASLADOS","REITEGROS","CIRCULACIÓN","MOTINES","RECLAMO","Reclamo_ind","OTROS","REQXCONFLICTO","RECUENTOS","REINTEG","PUÑOS","OIDOS","PATADAS","CACHEADAS","ASFIXIA","PUNTAZOSCORTES","PICANA","PILAHUM","PUENTE","QUEMADURAS","DUCHAFRI","ABUSOSEXUAL","GASPIMIENTA","PATA.PATA","OTROS_","PALOSES","ESCUDOS","ARMASBLA","BORCEGUÍES","ITAKAS","BALDEGOM","CABLESSOGAS","OTRO","BOMBA","PATGEN","PISO","ESPALDAS","ESPATADO","VENDADOS","DESNUDAR","ESCUPIT","PELOS","OTRACIR","CABEZA","EXTREMIDADES","ESPALDA","CARA","GENITALES","TOBILLOS","COSTILLAS","PLANTAPIE","TORSO","LESIONES","XDENUNC","PLACA","IDENTAGRE","AMEXDEN","SINLESIONES","SANCIONpostagresion"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Mayo","Sin dato","Sin datos","Varón","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Mayo","18 a 24 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","SI","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","SI","SI","NO","NO","NO","Sin datos","SI","NO","SI","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","No pudo ver / no recuerda","NO","NO","NO","NO"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Mayo","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","SI","NO","NO","Sin datos","NO","SI","NO","NO","NO","Sin datos","SI","SI","SI","SI","NO","NO","NO","SI","Sin datos","NO","NO","NO","NO","SI","SI","NO","SI","NO","SI","NO","SI","SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO","Sin datos","NO","NO","SI"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Mayo","18 a 24 años","Mayor","Varón","Extranjera","NO","NO","NO","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","SI","NO","SI","SI","NO","No pudo ver / no recuerda","SI, a todos","SI","SI","NO"
2011,"Unidad penitenciaria","CPF II- Marcos Paz","Mayo","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Mayo","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO","SI, a todos","SI","NO","NO"
2011,"Unidad penitenciaria","U7- Prisión Regional del Norte","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","SI","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","SI","NO","SI","SI","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","CPF II- Marcos Paz","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","SI, a todos","SI","NO","NO"
2011,"Comisaría","No Corresponde","Noviembre","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","SI","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","SI","Sin datos","NO","NO","NO"
2011,"Unidad penitenciaria","EX - U20- Servicio Psiquiátrico Central de Varones","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","SI","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","SI","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","SI","NO","SI, a todos","NO","NO","NO"
2011,"Unidad penitenciaria","CPF II- Marcos Paz","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","SI","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","SI","NO","No pudo ver / no recuerda","NO","NO","NO","NO"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Junio","35 a 44 años","Mayor","Varón","Extranjera","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","SI"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","SI","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","SI","SI","SI","NO","NO","SI","NO","NO","SI","NO","No pudo ver / no recuerda","NO","NO","NO","NO"
2011,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Junio","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","SI","SI","SI","SI","SI","SI","SI","SI","NO","No pudo ver / no recuerda","SI, a todos","NO","NO","SI"
2011,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Junio","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","SI","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","SI","NO","NO","SI","NO","SI","SI","NO","NO","SI, a todos","SI","NO","SI"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","NO","NO","NO","NO","NO","NO","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","Sin datos","Sin datos"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Junio","Sin dato","Sin datos","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","No pudo ver / no recuerda","Sin datos","SI","NO","NO"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","SI","NO","SI","SI","SI","No pudo ver / no recuerda","NO","SI","NO","NO"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","SI","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","SI","SI","SI","SI","NO","SI","SI","SI","SI","No pudo ver / no recuerda","Sin datos","NO","SI","Sin datos"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","35 a 44 años","Mayor","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","Sin datos","NO","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","Sin datos","NO","Sin datos","SI","Sin datos","Sin datos","Sin datos","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","Sin datos","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI, a todos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI, a todos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","CPF II- Marcos Paz","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","SI","SI","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","SI","NO","NO","SI","SI","NO","SI","SI, a todos","NO","NO","NO"
2011,"Unidad penitenciaria","U6 - Instituto de Seguridad y Resocialización","Junio","25 a 34 años","Mayor","Mujer","Argentina","NO","SI","SI","SI","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","SI","SI","NO","Sin datos","NO","SI","NO","SI"
2011,"Unidad penitenciaria","CPF II- Marcos Paz","Junio","35 a 44 años","Mayor","Varón","Extranjera","NO","NO","NO","SI","NO","NO","NO","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","SI","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","Sin datos","SI","NO","NO"
2011,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Junio","18 a 24 años","Joven Adulto","Varón","Argentina","NO","SI","NO","NO","NO","NO","NO","NO","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","Sin datos","Sin datos"
2011,"Unidad penitenciaria","Anexo CPFJA (Mod 5 CPF II)","Junio","18 a 24 años","Joven Adulto","Varón","Extranjera","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","NO","Sin datos","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","SI"
2011,"Unidad penitenciaria","CPF II- Marcos Paz","Junio","18 a 24 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","SI","NO","NO","Sin datos","Sin datos","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","Sin datos","NO","NO","SI","NO","SI","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","SI","NO","SI","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO"
2011,"Unidad penitenciaria","CPF I- Ezeiza","Junio","25 a 34 años","Mayor","Varón","Argentina","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","Sin datos","NO","Sin datos","NO","NO","SI","NO","NO","SI","NO","NO","Sin datos","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","Sin datos","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","SI","NO","NO","NO","SI","NO","SI, a todos","NO","NO","NO"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","SI","NO","NO","NO","NO","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI, a todos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","SI, a todos","Sin datos","Sin datos","Sin datos"
2011,"Unidad penitenciaria","U9- Prisión Regional del Sur","Junio","25 a 34 años","Mayor","Varón","Argentina","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","NO","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos"
